id,object_name,address,chain,object_type,number
17663,SUPERIOR GROCERS #113,3600 E CESAR E CHAVEZ AVE,TRUE,Restaurant,3
17664,YOGURTLAND,10250 SANTA MONICA BLVD STE 1260,TRUE,Restaurant,21
17665,LA MEXICANA BAKERY,3626 E CESAR E CHAVEZ AVE,TRUE,Bakery,15
17666,STARBUCKS COFFEE #5284,505 S FLOWER ST # B13,TRUE,Cafe,2
17667,LA FIRST ST. TAQUERIA,1843 1/2 E 1ST ST,FALSE,Restaurant,23
17668,I LOVE BOBA,534 S WESTERN AVE,TRUE,Restaurant,34
17669,BREW YOU COFFEE,808 S WESTERN AVE # 131,FALSE,Cafe,43
17670,STARBUCKS COFFEE #21800,5857 S CENTRAL AVE,TRUE,Cafe,3
17671,HAPPY RICE CAKE HOUSE,855 S WESTERN AVE,TRUE,Restaurant,13
17672,TOM N TOMS-COFFEE,3974 W WILSHIRE BLVD # 101,TRUE,Cafe,78
17673,LA PRESS,824 S LA BREA AVE,FALSE,Restaurant,24
17674,SOUPLANTATION # 19,11911 SAN VICENTE BLVD STE #116,TRUE,Restaurant,218
17675,THAI BEAM CUISINE,4854 HUNTINGTON DR S,FALSE,Restaurant,15
17676,EAGLEROCK GREEN DRAGON,1733 COLORADO BLVD,TRUE,Restaurant,40
17677,TOUS LES JOURS,2736 W OLYMPIC BLVD,TRUE,Restaurant,9
17678,MESON,459 N WESTERN AVE,FALSE,Restaurant,13
17679,BULAN THAI,7168 MELROSE AVE,FALSE,Restaurant,13
17680,FATBURGER,10955 KINROSS AVE,TRUE,Fast Food,18
17681,TIM S KITCHEN,3125 W JEFFERSON BLVD,FALSE,Restaurant,83
17682,SALAD GOT SOUP,2049 CENTURY PARK E STE ROL14,FALSE,Restaurant,14
17683,HBO CAFE,4650 W SUNSET BLVD,FALSE,Restaurant,156
17684,SAMSIKINE RESTAURANT,1515 S MAPLE AVE STE 1&2,TRUE,Restaurant,34
17685,HEALING COFFEE ROASTERS,5007 W PICO BLVD,TRUE,Cafe,11
17686,SAN HING,11136 PALMS BLVD,FALSE,Restaurant,25
17687,USA GASOLINE,600 E ROSECRANS AVE,FALSE,Restaurant,27
17688,TACOS YURIS #2,5165 E WHITTIER BLVD # 105,FALSE,Fast Food,17
17689,YONG KANG EXPRESS,2604 S VERMONT AVE #D,FALSE,Fast Food,18
17690,MATEO'S ICE CREAM&FRUIT BARS,4234 W PICO BLVD,FALSE,Bar,23
17691,THE COFFEE BEAN & TEA LEAF,1500 WESTWOOD BLVD,TRUE,Cafe,48
17692,THE COFFEE LOKO,3810 W PICO BLVD,FALSE,Cafe,19
17693,SHU,2932 1/2 N BEVERLY GLEN CIR,FALSE,Restaurant,140
17694,NEW PANDA BUFFET,5120 RODEO RD,FALSE,Restaurant,218
17695,POPEYES CHICKEN,3268 W SLAUSON AVE,TRUE,Restaurant,44
17696,DARLING DONUTS,5431 VENICE BLVD,FALSE,Fast Food,25
17697,FABROCINI'S,2960 N BEVERLY GLEN CIR,TRUE,Restaurant,80
17698,SIMON FOOD,923 FOREST AVE,TRUE,Restaurant,18
17699,MAD MEN DELI,5301 VENICE BLVD,TRUE,Restaurant,10
17700,EL BRONCO TAQUERIA,5427 W VENICE BLVD,FALSE,Restaurant,44
17701,M&M GAS STATION & MINI MART,343 W GAGE AVE,FALSE,Restaurant,29
17702,WOODCAT COFFEE BAR,1532 W SUNSET BLVD,FALSE,Cafe,29
17703,JINSOL GUKBAP,4253 W 3RD ST,FALSE,Restaurant,14
17704,ROC,2049 SAWTELLE BLVD,TRUE,Restaurant,9
17705,PHILLIPS BAR-B-QUE,2619 CRENSHAW BLVD,FALSE,Bar,13
17706,TAQUERIA VISTA HERMOSA,3655 S GRAND AVE STE C5,FALSE,Restaurant,7
17707,L.A. JUICE,8360 MELROSE AVE,FALSE,Restaurant,7
17708,GELSON'S MARKET #394,10250 SANTA MONICA BLVD,FALSE,Restaurant,15
17709,PAPA JOHN'S PIZZA,11841 WILSHIRE BLVD,TRUE,Pizza,7
17710,"NG,PEEK HOH",3514 W 3RD ST,FALSE,Restaurant,29
17711,SUBWAY 2530,5001 WILSHIRE BLVD STE 109,TRUE,Fast Food,15
17712,STARBUCKS #28131,359 S LA BREA AVE,TRUE,Cafe,80
17713,FREDS 62,4655 1/2 RUSSELL AVE,TRUE,Restaurant,22
17714,FAMILY INTERNATIONAL CUISINE,241 W ADAMS BLVD,FALSE,Restaurant,12
17715,THE HEALTH WINNER,404 S FIGUEROA ST STE #401A,TRUE,Restaurant,26
17716,SOLEIL,1386 WESTWOOD BLVD,FALSE,Restaurant,34
17717,HAMBURGER DAN,3764 S NORMANDIE AVE,FALSE,Fast Food,27
17718,REAL FOOD DAILY,414 N LA CIENEGA BLVD,TRUE,Restaurant,142
17719,CARTHAY CAFE,6310 SAN VICENTE BLVD STE 106,TRUE,Restaurant,48
17720,BEELMAN'S PUB,600 S SPRING ST,TRUE,Restaurant,39
17721,BERKSHIRE TAVERN,11363 SANTA MONICA BLVD,FALSE,Restaurant,72
17722,STARBUCKS COFFEE #22881,12746 W JEFFERSON BLVD,TRUE,Cafe,7
17723,THE FLAME BROILER,2526 S FIGUEROA ST,TRUE,Restaurant,35
17724,LOT 1 CAFE,1533 W SUNSET BLVD,FALSE,Restaurant,1
17725,STARBUCKS COFFEE #507,206 N LARCHMONT BLVD,TRUE,Cafe,29
17726,THE BLVD CAFE & BAR,2631 WHITTIER BLVD,FALSE,Bar,18
17727,CHINATOWN EXPRESS,1411 ECHO PARK AVE #101,TRUE,Fast Food,7
17728,HUNAN CAFE,7986 W SUNSET BLVD,FALSE,Restaurant,28
17729,WINCHELL'S DONUTS FRANCHISE,1404 W IMPERIAL HWY,FALSE,Fast Food,15
17730,PEET'S COFFEE AND TEA,124 N LARCHMONT BLVD,TRUE,Cafe,19
17731,KRISPY KREME DOUGHNUTS,4034 S CRENSHAW BLVD,FALSE,Restaurant,42
17732,CHINATOWN EXPRESS,1320 N VINE ST,TRUE,Fast Food,32
17733,SUBWAY #60536,3113 4TH ST,TRUE,Fast Food,49
17734,TEN YO ENTERPRISE INC,727 N BROADWAY STE 136,FALSE,Restaurant,34
17735,LAURAS POOL&BILLARD PARLOR,2900 N MAIN ST,FALSE,Restaurant,39
17736,TAQUERIA EL JALAPENO,4165 BEVERLY BLVD STE K,FALSE,Restaurant,8
17737,SUPER KING MARKET-BAKERY,2716 N SAN FERNANDO RD,TRUE,Bakery,11
17738,"MAST BROTHERS, INC.",816 S SANTA FE AVE,FALSE,Restaurant,15
17739,CHINA EXPRESS,1030 W MLK BLVD # 10,TRUE,Fast Food,22
17740,RESTAURANT 2117/CREPES TO GO,2117 SAWTELLE BLVD,TRUE,Restaurant,48
17741,JUICE SERVED HERE,10250 SANTA MONICA BLVD # FC-10,TRUE,Restaurant,26
17742,EVANS FOOD SERVICES INC,717 N FIGUEROA ST,TRUE,Restaurant,205
17743,WETZEL'S PRETZELS,2700 COLORADO BLVD 9002,TRUE,Restaurant,15
17744,BOB'S FREEZE,5144 E BEVERLY BLVD,FALSE,Restaurant,4
17745,THE BIGFOOT LODGE WEST,10939 VENICE BLVD,FALSE,Restaurant,76
17746,PASEO SAN MIGUEL,1560 W MARTIN LUTHER KING JR. BLVD,FALSE,Restaurant,47
17747,HOLLYWOOD ROCK CAFE,6511 HOLLYWOOD BLVD,TRUE,Restaurant,18
17748,CHINA FOOD SERVICES,316 E PICO BLVD STE B,TRUE,Restaurant,143
17749,NECCO,1929 WESTWOOD BLVD,FALSE,Restaurant,41
17750,VEGAN HOUSE,1717 N WILCOX AVE,TRUE,Restaurant,28
17751,DREAMS,1717 SILVERLAKE BLVD,FALSE,Restaurant,228
17752,BOLLYWOOD BITES,1051 GAYLEY AVE,FALSE,Restaurant,35
17753,DAVE'S GRILL,646 S MAIN ST,FALSE,Restaurant,5
17754,LAS CHAMPAS 12,4509 WHITTIER BLVD,TRUE,Restaurant,176
17755,MR ANGELOS PIZZA,3961 S WESTERN AVE,FALSE,Pizza,23
17756,TAM'S #2 BURGERS,4301 S FIGUEROA ST,FALSE,Fast Food,38
17757,BEL AIR FOODS (MARKET),2323 ROSCOMARE RD,TRUE,Restaurant,4
17758,POPEYES CHICKEN,3995 S WESTERN AVE,TRUE,Restaurant,34
17759,CUP O' JOY,3016 S FIGUEROA ST,FALSE,Restaurant,4
17760,SUBWAY #5869,11819 WILSHIRE BLVD,TRUE,Fast Food,35
17761,PEET'S COFFEE & TEA,1854 WESTWOOD BLVD,TRUE,Cafe,24
17762,KENTUCKY FRIED CHICKEN #111,1550 S LA CIENEGA BLVD,TRUE,Fast Food,26
17763,LUCKY DELI,706 N BROADWAY WAY,TRUE,Restaurant,20
17764,LAXINDOUHUA,3959 WILSHIRE BLVD # B5,FALSE,Restaurant,13
17765,K-ROLL,3500 W 6TH ST # 228,FALSE,Restaurant,20
17766,CLIMEX PIZZA,1075 N WESTERN AVE # 105,FALSE,Pizza,27
17767,VENICE BAKERY,10943 VENICE BLVD,TRUE,Bakery,15
17768,PIZZA MOON,2619 S WESTERN AVE,FALSE,Pizza,13
17769,CROCKER CAFE,921 CROCKER ST # C-21,TRUE,Restaurant,5
17770,FATBURGER,12005 WILSHIRE BLVD,TRUE,Fast Food,43
17771,BURGER KING #2547,1011 N WESTERN AVE,TRUE,Fast Food,87
17772,HIGHLAND THEATRE,5604 N FIGUEROA ST,FALSE,Restaurant,9
17773,THE APPLE PAN,10801 W PICO BLVD,FALSE,Restaurant,17
17774,CHURCH'S FRIED CHICEKN #147,1811 W JEFFERSON BLVD,FALSE,Restaurant,5
17775,LA BREA BAKERY,100 WORLD WAY,TRUE,Bakery,26
17776,SANZAB,7363 W SUNSET BLVD,FALSE,Restaurant,1
17777,TROPICANA JUICE BAR & DELI,5202 MONTE VISTA ST,TRUE,Bar,29
17778,YOSHINOYA BEEF BOWL,2850 CRENSHAW BLVD # #C,TRUE,Restaurant,40
17779,VILLAGE INN RESTAURANT,3710 W MLK BLVD STE #121,TRUE,Restaurant,3
17780,LOS POBLANOS RESTAURANTE,1433 W JEFFERSON BLVD,TRUE,Restaurant,16
17781,ORIGIN CAFE,8532 PICO BLVD,FALSE,Restaurant,23
17782,TORN BASIL,100 WORLD WAY,FALSE,Restaurant,5
17783,VIEN CAFE,6118 W PICO BLVD,FALSE,Restaurant,39
17784,HEARTY DELI,1618 CORINTH AVE,TRUE,Restaurant,1
17785,COFFEE COMMISSARY,6087 W SUNSET BLVD,TRUE,Cafe,29
17786,PINKBERRY #78,100 WORLD WAY,TRUE,Restaurant,3
17787,KRISPY KRUNCHY CHICKEN,4448 W SLAUSON AVE,TRUE,Restaurant,24
17788,STARBUCKS #24851,2720 N GRIFFITH PARK BLVD,TRUE,Cafe,43
17789,TIERRA MIA COFFEE COMPANY,1202 N ALVARADO ST #A,TRUE,Cafe,46
17790,BONNIE B BAKERY,4442 W SLAUSON AVE,TRUE,Bakery,13
17791,EL GOLAZO RESTAURANT,245 W MARTIN LUTHER KING JR BLVD,TRUE,Restaurant,14
17792,GLADSTONE'S LAX,300 WORLD WAY,FALSE,Restaurant,74
17793,TAJ INDIA PALACE,8320 LINCOLN BLVD # 105,TRUE,Restaurant,41
17794,NO. 1 NOODLE HOUSE,5161 POMONA BLVD STE 103,FALSE,Restaurant,2
17795,CLEMEN'S RESTAURANT,3551 S WESTERN AVE,TRUE,Restaurant,22
17796,YOSHINOYA #1249,4846 W PICO BLVD,TRUE,Restaurant,42
17797,TOSHI SUSHI,359 E 1ST ST,FALSE,Restaurant,16
17798,MR BOBA,3805 W 6TH ST,TRUE,Restaurant,44
17799,FROLIC ROOM,6245 HOLLYWOOD BLVD,FALSE,Restaurant,20
17800,DELICIOUS ARTS,10581 1/2 PICO BLVD,TRUE,Restaurant,8
17801,DOG HAUS,3335 S FIGUEROA ST #D,FALSE,Restaurant,105
17802,KOGI KING,1145 S WESTERN AVE,FALSE,Restaurant,74
17803,MEXICANO,3650 W MARTIN LUTHER KING BLVD # 127,FALSE,Restaurant,69
17804,SPECIALTY'S CAFE & BAKERY,2121 AVE OF STARS STE #100,TRUE,Bakery,206
17805,STARBUCKS #5244,8817 S SEPULVEDA BLVD,TRUE,Cafe,44
17806,STARBUCKS COFFEE #14211,8844 S SEPULVEDA BLVD,TRUE,Cafe,12
17807,ZEN BAKERY (RETAIL),10988 W PICO BLVD,TRUE,Bakery,19
17808,ZUMA KITCHEN,1942 WESTWOOD BLVD,FALSE,Restaurant,98
17809,ASIAN FUSION,1710 S ROBERTSON BLVD,FALSE,Restaurant,1
17810,BOBA K-TOWN AND COFFEE,732 S VERMONT AVE,TRUE,Cafe,20
17811,CALIFORNIA SCIENCE CTR IMAX,700 STATE DR,FALSE,Restaurant,20
17812,ALLAN'S JUGOS,305 E 9TH ST # 131,FALSE,Restaurant,12
17813,URBAN SOCIAL HOUSE,5220 HOLLYWOOD BLVD,FALSE,Restaurant,5
17814,REGENT CHINA INNC,739 N MAIN ST,FALSE,Restaurant,132
17815,RED BEAN,3525 W 8TH ST # 101,FALSE,Restaurant,33
17816,MAGPIES SOFTSERVE,2660 GRIFFITH PARK BLVD,FALSE,Restaurant,1
17817,LOEWS HOLLYWOOD HOTEL LB BAR,1755 N HIGHLAND AVE,FALSE,Bar,45
17818,VOA PATHWAYS TO HOME SHELTER,3804 BROADWAY PL,FALSE,Restaurant,159
17819,TREE HOUSE LOUNGE,686 N SPRING ST # 202,FALSE,Restaurant,49
17820,CHINA EXPRESS,1901 E GAGE AVE,TRUE,Fast Food,17
17821,EL POLLO LOCO #5415,2801 S CRENSHAW BLVD,TRUE,Restaurant,148
17822,CHIPOTLE MEXICAN GRILL #1084,1077 BROXTON AVE,TRUE,Restaurant,32
17823,COFFEE TOMO,11309 MISSISSIPPI AVE,FALSE,Cafe,5
17824,DAILY CAFE,9045 LINCOLN BLVD,FALSE,Restaurant,34
17825,PINK ORCHID BAKERY & CAFE,1927 WESTWOOD BLVD,TRUE,Bakery,21
17826,RUTT'S HAWAIIAN CAFE INC,12114 W WASHINGTON BLVD,FALSE,Restaurant,17
17827,HAPPY DONUT,1242 E FLORENCE AVE,FALSE,Fast Food,20
17828,RALPHS MARKET #283,5080 RODEO RD,FALSE,Restaurant,1
17829,MI MAMA RESTAURANTE,2202 S HOOVER ST #B2,TRUE,Restaurant,22
17830,STARBUCKS COFFEE #5565,2215 WESTWOOD BLVD,TRUE,Cafe,7
17831,EASTSIDE MARKET INC,1013 ALPINE ST,FALSE,Restaurant,146
17832,TAMALES Y TAQUERIA EL CERRITO,7831 S ALAMESA ST,FALSE,Restaurant,5
17833,SHRINE AUDITIRIUM,649 W JEFFERSON BLVD,FALSE,Restaurant,10
17834,TAMS BROTHERS BURGER #11,4150 S BROADWAY,FALSE,Fast Food,16
17835,KEIKO GRILL,3650 MARTIN LUTHER KING JR BLVD STE 132,FALSE,Restaurant,23
17836,STORIES,1716 W SUNSET BLVD,FALSE,Restaurant,10
17837,TAQUERIA LOS AMIGOS,1378 W SUNSET BLVD,FALSE,Restaurant,5
17838,ALL STAR FISH MARKET,7622 S CENTRAL AVE,FALSE,Restaurant,12
17839,BORICHON,3540 WILSHIRE BLVD STE M-6,FALSE,Restaurant,49
17840,BROADWAY SOCIAL CENTER,2205 N BROADWAY,FALSE,Restaurant,10
17841,CAFE CREOLE,3650 MARTIN LUTHER KING BLVD # 144,FALSE,Restaurant,19
17842,FLYING STICKS,934 S LOS ANGELES # #8,FALSE,Restaurant,28
17843,LAS PALMITAS FRUIT #1,3425 E 1ST ST STE 3423,FALSE,Restaurant,27
17844,PIZZA HUT #26149,718 S LOS ANGELES ST STE #C,TRUE,Pizza,6
17845,COLIN FISH MARKET,4873 W ADAMS BLVD,FALSE,Restaurant,21
17846,MCDONALD'S # 5426,10451 SANTA MONICA BLVD,TRUE,Fast Food,43
17847,CHILBO MYUNOK,3500 W 6TH ST # 227,FALSE,Restaurant,21
17848,UN MUNDO DE SABOR,3425 E 1ST ST # 3419,FALSE,Restaurant,5
17849,MOUNTAIN RESTAURANT,3500 W 6TH ST # 222,TRUE,Restaurant,25
17850,JELLO LOS PEPES,3425 E 1ST ST STE 3427,FALSE,Restaurant,19
17851,SUBWAY,1625 W WASHINGTON BLVD,TRUE,Fast Food,16
17852,CHIN CHIN CAFE,11740 SAN VICENTE BLVD STE 202,FALSE,Restaurant,64
17853,GAUCHO GRILL,11754 SAN VICENTE BLVD,FALSE,Restaurant,149
17854,KATSUYA,11777 SAN VICENTE BLVD,TRUE,Restaurant,169
17855,CHALET EDELWEISS,8740 S SEPULVEDA BLVD,FALSE,Restaurant,103
17856,TACO LIMON,1925 CENTURY PARK E STE G,TRUE,Fast Food,114
17857,LA PIZZA & MORE,252 S BROADWAY,FALSE,Pizza,41
17858,CALIF PIZZA KITCHEN #12,330 S HOPE ST,TRUE,Pizza,162
17859,IMPRESSO,1115 S HOPE ST,FALSE,Restaurant,40
17860,SUBWAY STORE #57912,1000 S HOPE ST #C,TRUE,Fast Food,17
17861,SANTA FE LUNCH STOP,1700 S SANTA FE AVE STE #130,FALSE,Restaurant,24
17862,K & K DONUTS,2101 W SUNSET BLVD,FALSE,Fast Food,1
17863,STEVIE'S CREOLE CAFE,5545 W PICO BLVD,FALSE,Restaurant,27
17864,THE BAKERY NOSH,110 E 9TH ST STE B-203,TRUE,Bakery,14
17865,HYGGE BAKERY,1106 S HOPE ST,TRUE,Bakery,3
17866,BOK DUK BONG,476 N WESTERN AVE,FALSE,Restaurant,21
17867,MARADENTRO BRENTWOOD,1168 S BARRINGTON AVE # 101,FALSE,Restaurant,63
17868,RED CORNER ASIA,5267 W HOLLYWOOD BLVD,FALSE,Restaurant,141
17869,ANTONJITOS PUEBLA SNACK SHOP #2,435 S LOS ANGELES ST,FALSE,Restaurant,2
17870,THE LA HOTEL DOWNTOWN,333 S FIGUEROA ST,FALSE,Restaurant,119
17871,BIONICOS  GENESIS,560 S LOS ANGELES ST STE #35,FALSE,Restaurant,28
17872,2 FOR 1 PIZZA CO,4707 S BROADWAY,FALSE,Pizza,11
17873,TAVERN,11648 SAN VICENTE BLVD,FALSE,Restaurant,199
17874,DAN'S DELI,300 S GRAND AVENUE LOW PLAZA 35,TRUE,Restaurant,18
17875,BURGER BAR,350 S FIGUEROA ST STE 169,FALSE,Fast Food,23
17876,YUKO KITCHEN,101 W 5TH ST,TRUE,Restaurant,25
17877,SUBWAY  60937,425 S LOS ANGELES ST STE F,TRUE,Fast Food,14
17878,MICHAEL J'S PIZZERIA AND BAR,643 N SPRING ST,FALSE,Bar,43
17879,LOS ALONDRA'S BAKERY,4118 S CENTRAL AVE,TRUE,Bakery,7
17880,THE LANDMARK: THE WINE BAR,10850 W PICO BLVD # 502,FALSE,Bar,220
17881,PANADERIA MI GUATEMALA,4701 S NORMANDIE AVE,FALSE,Restaurant,11
17882,THE BRIKS,1111 S HOPE ST # #110,FALSE,Restaurant,134
17883,LE MANDARETTE,1651 W LA BREA AVE,FALSE,Restaurant,14
17884,"GASTRONOMIC SCIENCES LAB, INC.",1809 E 7TH ST,FALSE,Restaurant,26
17885,SPEAR STEAK & SEAFOOD HOUSE,800 W 6TH ST,TRUE,Restaurant,209
17886,ADASSA'S ISLAND CAFE&ENTERTA,4305 DEGNAN BLVD STE 103,FALSE,Restaurant,43
17887,ESAAN A TASTE OF THAI,601 W 5TH ST STE 102,FALSE,Restaurant,13
17888,SIXTH ST TAVERN,630 W 6TH ST # 116BC,FALSE,Restaurant,136
17889,LITTLE CAESAR,5857 S CENTRAL AVE STE 110,TRUE,Restaurant,19
17890,FOOD,10571 W PICO BLVD,TRUE,Restaurant,29
17891,BON BON BERRY,1848 WESTWOOD BLVD,FALSE,Restaurant,17
17892,MINI CAFE 2 GO,12424 WILSHIRE BLVD STE 160,FALSE,Restaurant,19
17893,HOKE POKE,801 S HOPE ST # B,FALSE,Restaurant,28
17894,MAMA CELIA'S KITCHEN,5907 W HOLLYWOOD BLVD,FALSE,Restaurant,22
17895,LUXE SUNSET BOULEVARD HOTEL,11461 W SUNSET BLVD,FALSE,Restaurant,75
17896,HABAYIT RESTAURANT,11921 W PICO BLVD,TRUE,Restaurant,42
17897,STARBUCKS 22477,2675 E OLYMPIC BLVD,TRUE,Cafe,36
17898,LAS AMIGAS,830 S SAN JULIAN ST,FALSE,Restaurant,20
17899,SUGAR SOCIETY,2633 S ROBERTSON BLVD,FALSE,Restaurant,3
17900,JANGGUN BBQ,698 S VERMONT AVE STE 111,FALSE,Restaurant,38
17901,BIG SAVER FOODS,5168 S HUNTINGTON DR,TRUE,Restaurant,12
17902,CHANDARA RESTAURANT,11940 W PICO BLVD,TRUE,Restaurant,89
17903,NAGILA MEAT PL,9407 W PICO BLVD,FALSE,Restaurant,21
17904,NAGILA PIZZA,9411 W PICO BLVD,FALSE,Pizza,143
17905,TACO PETE #3,12007 S CENTRAL AVE,FALSE,Fast Food,12
17906,SAITO'S SUSHI,4339 W SUNSET BLVD,FALSE,Restaurant,24
17907,HOTEL ANGELENO CAFE,170 N CHURCH LN,FALSE,Restaurant,151
17908,CHIQUACLE RESTAURANT,103 PASEO DE LA PLAZA ST,TRUE,Restaurant,112
17909,SHANGHAI DIAMOND GARDEN,9401 W PICO BLVD,FALSE,Restaurant,86
17910,SCOOPS ON YORK,5105 E YORK BLVD,FALSE,Restaurant,7
17911,EL HABANERO LATINO,752 S VERMONT AVE,FALSE,Restaurant,8
17912,IL PICCOLO VERDE,140 S BARRINGTON PL,FALSE,Restaurant,129
17913,MORNING NIGHTS,1523 GRIFFITH PARK BLVD,FALSE,Restaurant,16
17914,MEXI KOSHER,8832 W PICO BLVD,FALSE,Restaurant,45
17915,TIERRA MIA COFFEE COMPANY,653 S SPRING ST,TRUE,Cafe,10
17916,MOM'S BBQ,1050 W IMPERIAL HWY,FALSE,Restaurant,11
17917,UNITED AIR INTL 1ST CLASS LN,700 WORLD WAY # T7,FALSE,Restaurant,40
17918,UNITED AIR RED CARPET LOUNGE,700 WORLD WAY,FALSE,Restaurant,210
17919,88 CHINESE & SUSHI,418 1/2 N FAIRFAX AVE,FALSE,Restaurant,13
17920,MESA BRAZILIAN EATERY,10917 LINDBROOK DR,FALSE,Restaurant,21
17921,PIRATA'S BAKERY,3016 E WHITTIER BLVD,TRUE,Bakery,12
17922,MCDONALD'S #3100,1617 EASTERN AVE,TRUE,Fast Food,140
17923,OISHI TERYAKI,1830 W 8TH ST,FALSE,Restaurant,19
17924,ERIKA'S PALACE,763 S KERN AVE,FALSE,Restaurant,33
17925,BURGER KING #12576,1540 N EASTERN AVE,TRUE,Fast Food,31
17926,SPRING STREET SMOKEHOUSE,640 N SPRING ST,FALSE,Restaurant,33
17927,BELASCO BAR#3,1050 S HILL ST,FALSE,Bar,1
17928,MAVERICK'S FLAT,4225 S CRENSHAW BLVD,FALSE,Restaurant,190
17929,URBAN GARDEN,7563 BEVERLY BLVD,FALSE,Restaurant,18
17930,PITFIRE PIZZA COMPANY,108 W 2ND ST #105 -106,FALSE,Pizza,141
17931,AN DONG KOOK SI,3500 W 6TH ST STE #223,TRUE,Restaurant,29
17932,SUBWAY SANDWICH,8511 VENICE BLVD,TRUE,Fast Food,10
17933,LA BELLITA BAKERY Y PIZZA,2734 N EASTERN AVE,TRUE,Pizza,12
17934,SOY SAUCE ROLL & BOWL,7131 W SUNSET BLVD # B,FALSE,Restaurant,13
17935,TONY'S BRUGER 2,649 S WALL ST STE,FALSE,Restaurant,45
17936,DEUNG CHON SHABU & NOODLE MR'S KIMS  DOKGALBI,2585 W OLYMPIC BLVD,FALSE,Restaurant,155
17937,NAMASTE KITCHEN LA,980 S SAN PEDRO ST,FALSE,Restaurant,44
17938,BON APPETIT MANAGEMENT CO,555 S FLOWER ST # 13FL,FALSE,Restaurant,33
17939,MARTY'S SANDWICH STAND,10558 W PICO BLVD,FALSE,Restaurant,49
17940,DONA MARY RESTAURANT,1901 S ALAMEDA ST,TRUE,Restaurant,3
17941,POK POK,978 S BROADWAY,FALSE,Restaurant,123
17942,EL TROQUERO BAR,2119 E CESAR E CHAVEZ AVE,FALSE,Bar,100
17943,COPELLIA'S,10825 VENICE BLVD,FALSE,Restaurant,47
17944,AROMA CAFE,2530 OVERLAND AVE,FALSE,Restaurant,33
17945,THE HILL CAFE,632 S HILL ST,FALSE,Restaurant,17
17946,LA BAKING CO,2108 N BROADWAY,FALSE,Restaurant,5
17947,EOBUBA-KARAOKE,3609 W PICO BLVD,FALSE,Restaurant,44
17948,ROLL CAKE FACTORY INC.,936 N WESTERN AVE,FALSE,Restaurant,18
17949,THE CHICKEN OR THE EGG,12150 MILLENIUM DR # P101,FALSE,Restaurant,37
17950,PHILLIPS B B Q,4307 LEIMERT BLVD,FALSE,Restaurant,1
17951,BEVERLY CHIKEN,3909 BEVERLY BLVD,FALSE,Restaurant,16
17952,SUSHI IPPO,3800 WILSHIRE BLVD STE F100,TRUE,Restaurant,62
17953,WABA GRILL,1907 S ALAMEDA ST # 101,TRUE,Restaurant,14
17954,SINGAPORE'S BANANA LEAF,6333 W 3RD ST STE 122,TRUE,Restaurant,17
17955,GOLDEN CITY RESTAURANT,960 N HILL ST,TRUE,Restaurant,117
17956,UNIQUE THAI RESTAURANT,1924 W OLYMPIC BLVD,TRUE,Restaurant,9
17957,BIONICOS DAISYS,2010 W PICO BLVD STE 5,FALSE,Restaurant,24
17958,UPWARD BOUND HOUSE SHELTER,12841 W WASHINGTON BLVD,FALSE,Restaurant,138
17959,LA CONVENTION CENTER,1201 S FIGUEROA ST,FALSE,Restaurant,13
17960,LOS GUERITOS #3,1217 WALL ST #6,FALSE,Restaurant,2
17961,LUCILLE'S SMOKEHOUSE BARBQUE,6000 SEPULVEDA BLVD,FALSE,Bar,152
17962,NEW JAPAN,11283 SANTA MONICA BLVD,FALSE,Restaurant,37
17963,SHAYAN EXPRESS RESTAURANT,945 S WALL ST STE #6,TRUE,Fast Food,27
17964,BELLY & SNOUT,974 S WESTERN AVE A & C,FALSE,Restaurant,2
17965,MARISCOS & VIENTOS #4,1412 S LORENA ST,FALSE,Restaurant,67
17966,4 CAMINOS RESTAURANT,1614 1/2 W 6TH ST,TRUE,Restaurant,18
17967,RITE AID #5429,500 S BROADWAY,FALSE,Restaurant,23
17968,BLUE PLATE OYSTERETTE,8048 W 3RD ST,FALSE,Restaurant,138
17969,LAVOO LOUNGE,8108 W 3RD ST,FALSE,Restaurant,42
17970,LITTLE CEASARS  2051-0002,11870 SANTA MONICA BLVD,FALSE,Restaurant,4
17971,PAPA JOHN'S PIZZA,1301 WESTWOOD BLVD,TRUE,Pizza,27
17972,THE CHURCHILL,8384 W 3RD ST,FALSE,Restaurant,101
17973,COLD STONE CREAMERY,10875 W PICO BLVD,FALSE,Restaurant,22
17974,BROADWAY TACO,6707 S BROADWAY,FALSE,Fast Food,17
17975,HOKKAIDO SEAFOOD BUFFET,10850 W PICO BLVD #2,TRUE,Restaurant,99
17976,BOARDWALK 11,10433 NATIONAL BLVD,FALSE,Restaurant,88
17977,FRUIT AND COFFEE,1000 MAPLE AVE # 6,FALSE,Cafe,19
17978,WALEE,735 E 12TH ST STE #409,FALSE,Restaurant,8
17979,JOHN'S PIZZERIA,8823 W PICO BLVD,FALSE,Restaurant,27
17980,CLUB TEE GEE,3208 GLENDALE BLVD,FALSE,Restaurant,41
17981,SOUTHLAND BEER,740 S WESTERN AVE STE 112,FALSE,Restaurant,22
17982,COFFEE HOUSE,772 S MAPLE AVE,FALSE,Cafe,17
17983,LOCALITA & THE BADASSERIE,817 S LOS ANGELES ST LBBY LOBBY,TRUE,Restaurant,21
17984,PANDA GARDEN CHINESE FAST FOOD,1211 S SOTO ST,TRUE,Restaurant,3
